station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
VVTS,2012-08-08 23:00,106.6667,10.8167,78.80,77.00,94.23,210.00,8.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1500.00,4000.00,M,M,M,M,M,M,M,M,M,82.75,VVTS 082300Z 21008KT 9999 FEW015 SCT040 26/25 Q1007 NOSIG,M
VVTS,2012-08-08 23:30,106.6667,10.8167,78.80,77.00,94.23,200.00,7.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1500.00,4000.00,M,M,M,M,M,M,M,M,M,82.75,VVTS 082330Z 20007KT 9999 FEW015 SCT040 26/25 Q1007 NOSIG,M
VVTS,2012-08-09 00:00,106.6667,10.8167,80.60,77.00,88.83,220.00,8.00,0.00,29.74,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,87.10,VVTS 090000Z 22008KT 9999 SCT017 27/25 Q1007 NOSIG,M
VVTS,2012-08-09 00:30,106.6667,10.8167,82.40,77.00,83.77,220.00,10.00,0.00,29.77,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,90.85,VVTS 090030Z 22010KT 9999 SCT017 28/25 Q1008 NOSIG,M
VVTS,2012-08-09 01:00,106.6667,10.8167,84.20,77.00,79.04,230.00,9.00,0.00,29.77,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,94.16,VVTS 090100Z 23009KT 9999 SCT017 29/25 Q1008 NOSIG,M
VVTS,2012-08-09 01:30,106.6667,10.8167,84.20,75.20,74.44,230.00,11.00,0.00,29.77,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,92.45,VVTS 090130Z 23011KT 9999 SCT017 29/24 Q1008 NOSIG,M
VVTS,2012-08-09 02:00,106.6667,10.8167,84.20,75.20,74.44,230.00,11.00,0.00,29.77,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,92.45,VVTS 090200Z 23011KT 9999 SCT017 29/24 Q1008 NOSIG,M
VVTS,2012-08-09 02:30,106.6667,10.8167,87.80,75.20,66.35,230.00,11.00,0.00,29.77,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,97.76,VVTS 090230Z 23011KT 9999 SCT017 31/24 Q1008 NOSIG,M
VVTS,2012-08-09 03:00,106.6667,10.8167,87.80,75.20,66.35,250.00,10.00,0.00,29.77,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,97.76,VVTS 090300Z 25010KT 9999 BKN017 31/24 Q1008 NOSIG,M
VVTS,2012-08-09 03:30,106.6667,10.8167,87.80,75.20,66.35,260.00,9.00,0.00,29.74,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,97.76,VVTS 090330Z 26009KT 9999 BKN017 31/24 Q1007 NOSIG,M
VVTS,2012-08-09 04:00,106.6667,10.8167,91.40,75.20,59.24,250.00,10.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1500.00,1700.00,M,M,M,M,M,M,M,M,M,102.65,VVTS 090400Z 25010KT 9999 FEW015TCU SCT017 33/24 Q1007 NOSIG,M
VVTS,2012-08-09 04:30,106.6667,10.8167,89.60,75.20,62.68,250.00,10.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1500.00,1700.00,M,M,M,M,M,M,M,M,M,100.23,VVTS 090430Z 25010KT 9999 FEW015TCU SCT017 32/24 Q1007 NOSIG,M
VVTS,2012-08-09 05:00,106.6667,10.8167,91.40,75.20,59.24,230.00,13.00,0.00,29.71,M,6.21,M,FEW,SCT,M,M,1500.00,1700.00,M,M,M,M,M,M,M,M,M,102.65,VVTS 090500Z 23013KT 9999 FEW015TCU SCT017 33/24 Q1006 NOSIG,M
VVTS,2012-08-09 05:30,106.6667,10.8167,91.40,73.40,55.77,250.00,11.00,0.00,29.71,M,6.21,M,FEW,SCT,M,M,1500.00,1700.00,M,M,M,M,M,M,M,M,M,100.52,VVTS 090530Z 25011KT 210V280 9999 FEW015CB SCT017 33/23 Q1006 NOSIG,M
VVTS,2012-08-09 06:00,106.6667,10.8167,84.20,75.20,74.44,250.00,13.00,0.00,29.68,M,4.97,M,SCT,SCT,M,M,1500.00,1700.00,M,M,-RA,M,M,M,M,M,M,92.45,VVTS 090600Z 25013KT 8000 -RA SCT015 SCT017CB 29/24 Q1005 TEMPO FM0545 TL0615 24015G25KT 3000 TSRA,M
VVTS,2012-08-09 06:30,106.6667,10.8167,82.40,75.20,78.90,240.00,19.00,0.00,29.68,M,1.86,30.00,BKN,SCT,M,M,1300.00,1500.00,M,M,SHRA,M,M,M,M,M,M,89.48,VVTS 090630Z 24019G30KT 3000W SHRA BKN013 SCT015CB 28/24 Q1005 WS R07 TEMPO TL0650 26015G25KT 2000 SHRA,M
VVTS,2012-08-09 07:00,106.6667,10.8167,84.20,78.80,83.88,230.00,16.00,0.00,29.68,M,6.21,M,SCT,SCT,M,M,1500.00,1700.00,M,M,M,M,M,M,M,M,M,96.10,VVTS 090700Z 23016KT 9999 SCT015 SCT017CB 29/26 Q1005 NOSIG,M
VVTS,2012-08-09 07:30,106.6667,10.8167,89.60,78.80,70.63,230.00,16.00,0.00,29.65,M,6.21,M,FEW,SCT,M,M,1500.00,1700.00,M,M,M,M,M,M,M,M,M,105.15,VVTS 090730Z 23016KT 9999 FEW015CB SCT017 32/26 Q1004 NOSIG,M
VVTS,2012-08-09 08:00,106.6667,10.8167,89.60,75.20,62.68,240.00,12.00,0.00,29.65,M,6.21,M,FEW,SCT,M,M,1500.00,1700.00,M,M,M,M,M,M,M,M,M,100.23,VVTS 090800Z 24012KT 9999 FEW015CB SCT017 32/24 Q1004 NOSIG,M
VVTS,2012-08-09 08:30,106.6667,10.8167,87.80,75.20,66.35,240.00,14.00,0.00,29.65,M,6.21,M,FEW,SCT,M,M,1500.00,1700.00,M,M,M,M,M,M,M,M,M,97.76,VVTS 090830Z 24014KT 9999 FEW015TCU SCT017 31/24 Q1004 NOSIG,M
VVTS,2012-08-09 09:00,106.6667,10.8167,89.60,75.20,62.68,230.00,15.00,0.00,29.65,M,6.21,M,FEW,SCT,M,M,1500.00,1700.00,M,M,M,M,M,M,M,M,M,100.23,VVTS 090900Z 23015KT 9999 FEW015CB SCT017 32/24 Q1004 NOSIG,M
VVTS,2012-08-09 09:30,106.6667,10.8167,87.80,73.40,62.47,240.00,15.00,0.00,29.65,M,6.21,M,FEW,SCT,M,M,1500.00,1700.00,M,M,M,M,M,M,M,M,M,95.86,VVTS 090930Z 24015KT 9999 FEW015CB SCT017 31/23 Q1004 NOSIG,M
VVTS,2012-08-09 10:00,106.6667,10.8167,86.00,73.40,66.15,240.00,13.00,0.00,29.65,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,93.45,VVTS 091000Z 24013KT 9999 FEW017 SCT040 30/23 Q1004 NOSIG,M
VVTS,2012-08-09 10:30,106.6667,10.8167,84.20,73.40,70.08,240.00,9.00,0.00,29.68,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,90.94,VVTS 091030Z 24009KT 9999 FEW017 SCT040 29/23 Q1005 NOSIG,M
VVTS,2012-08-09 11:00,106.6667,10.8167,82.40,73.40,74.28,240.00,7.00,0.00,29.68,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,88.26,VVTS 091100Z 24007KT 9999 FEW017 SCT040 28/23 Q1005 NOSIG,M
VVTS,2012-08-09 11:30,106.6667,10.8167,82.40,73.40,74.28,230.00,11.00,0.00,29.68,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,88.26,VVTS 091130Z 23011KT 9999 FEW017 SCT040 28/23 Q1005 NOSIG,M
VVTS,2012-08-09 12:30,106.6667,10.8167,80.60,73.40,78.76,240.00,8.00,0.00,29.71,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,85.32,VVTS 091230Z 24008KT 9999 FEW017 SCT040 27/23 Q1006 NOSIG,M
VVTS,2012-08-09 13:00,106.6667,10.8167,80.60,73.40,78.76,240.00,5.00,0.00,29.71,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,85.32,VVTS 091300Z 24005KT 9999 FEW017 SCT040 27/23 Q1006 NOSIG,M
VVTS,2012-08-09 13:30,106.6667,10.8167,80.60,73.40,78.76,240.00,6.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,85.32,VVTS 091330Z 24006KT 9999 FEW017 SCT040 27/23 Q1007 NOSIG,M
VVTS,2012-08-09 14:00,106.6667,10.8167,80.60,73.40,78.76,240.00,6.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,85.32,VVTS 091400Z 24006KT 9999 FEW017 SCT040 27/23 Q1007 NOSIG,M
VVTS,2012-08-09 14:30,106.6667,10.8167,80.60,73.40,78.76,240.00,8.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,85.32,VVTS 091430Z 24008KT 9999 FEW017 SCT040 27/23 Q1007 NOSIG,M
VVTS,2012-08-09 15:00,106.6667,10.8167,80.60,75.20,83.66,230.00,7.00,0.00,29.77,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,86.17,VVTS 091500Z 23007KT 9999 FEW017 27/24 Q1008 NOSIG,M
VVTS,2012-08-09 15:30,106.6667,10.8167,80.60,75.20,83.66,220.00,9.00,0.00,29.77,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,86.17,VVTS 091530Z 22009KT 9999 FEW017 27/24 Q1008 NOSIG,M
VVTS,2012-08-09 16:00,106.6667,10.8167,80.60,75.20,83.66,220.00,9.00,0.00,29.77,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,86.17,VVTS 091600Z 22009KT 9999 FEW017 27/24 Q1008 NOSIG,M
VVTS,2012-08-09 16:30,106.6667,10.8167,80.60,75.20,83.66,220.00,7.00,0.00,29.77,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,86.17,VVTS 091630Z 22007KT 9999 FEW017 27/24 Q1008 NOSIG,M
VVTS,2012-08-09 17:00,106.6667,10.8167,80.60,75.20,83.66,220.00,8.00,0.00,29.77,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,86.17,VVTS 091700Z 22008KT 9999 FEW017 27/24 Q1008 NOSIG,M
VVTS,2012-08-09 17:30,106.6667,10.8167,80.60,75.20,83.66,220.00,8.00,0.00,29.77,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,86.17,VVTS 091730Z 22008KT 9999 FEW017 27/24 Q1008 NOSIG,M
VVTS,2012-08-09 18:30,106.6667,10.8167,78.80,75.20,88.75,210.00,10.00,0.00,29.74,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,82.38,VVTS 091830Z 21010KT 9999 FEW017 26/24 Q1007 NOSIG,M
VVTS,2012-08-09 19:00,106.6667,10.8167,78.80,75.20,88.75,210.00,11.00,0.00,29.74,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,82.38,VVTS 091900Z 21011KT 9999 FEW017 26/24 Q1007 NOSIG,M
VVTS,2012-08-09 19:30,106.6667,10.8167,78.80,75.20,88.75,210.00,8.00,0.00,29.74,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,82.38,VVTS 091930Z 21008KT 9999 FEW017 26/24 Q1007 NOSIG,M
VVTS,2012-08-09 20:00,106.6667,10.8167,78.80,77.00,94.23,210.00,8.00,0.00,29.74,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,82.75,VVTS 092000Z 21008KT 9999 FEW017 26/25 Q1007 NOSIG,M
VVTS,2012-08-09 20:30,106.6667,10.8167,78.80,77.00,94.23,210.00,10.00,0.00,29.74,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,82.75,VVTS 092030Z 21010KT 9999 FEW017 26/25 Q1007 NOSIG,M
VVTS,2012-08-09 21:00,106.6667,10.8167,78.80,77.00,94.23,210.00,9.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,82.75,VVTS 092100Z 21009KT 9999 FEW017 SCT040 26/25 Q1007 NOSIG,M
VVTS,2012-08-09 21:30,106.6667,10.8167,78.80,77.00,94.23,200.00,8.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,82.75,VVTS 092130Z 20008KT 9999 FEW017 SCT040 26/25 Q1007 NOSIG,M
VVTS,2012-08-09 22:00,106.6667,10.8167,78.80,77.00,94.23,200.00,9.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,82.75,VVTS 092200Z 20009KT 9999 FEW017 SCT040 26/25 Q1007 NOSIG,M
VVTS,2012-08-09 22:30,106.6667,10.8167,78.80,77.00,94.23,210.00,9.00,0.00,29.77,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,82.75,VVTS 092230Z 21009KT 9999 FEW017 SCT040 26/25 Q1008 NOSIG,M
VVTS,2012-08-09 23:00,106.6667,10.8167,78.80,77.00,94.23,200.00,8.00,0.00,29.77,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,82.75,VVTS 092300Z 20008KT 9999 FEW017 SCT040 26/25 Q1008 NOSIG,M
VVTS,2012-08-09 23:30,106.6667,10.8167,78.80,77.00,94.23,210.00,8.00,0.00,29.77,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,82.75,VVTS 092330Z 21008KT 9999 FEW017 SCT040 26/25 Q1008 NOSIG,M
VVTS,2012-08-10 00:00,106.6667,10.8167,80.60,77.00,88.83,210.00,9.00,0.00,29.80,M,6.21,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,87.10,VVTS 100000Z 21009KT 9999 FEW017 SCT040 27/25 Q1009 NOSIG,M
VVTS,2012-08-10 00:30,106.6667,10.8167,80.60,75.20,83.66,210.00,13.00,0.00,29.80,M,6.21,M,FEW,BKN,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,86.17,VVTS 100030Z 21013KT 9999 FEW017 BKN040 27/24 Q1009 NOSIG,M
VVTS,2012-08-10 01:00,106.6667,10.8167,82.40,75.20,78.90,210.00,11.00,0.00,29.83,M,6.21,M,FEW,BKN,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,89.48,VVTS 100100Z 21011KT 9999 FEW017 BKN040 28/24 Q1010 NOSIG,M
VVTS,2012-08-10 01:30,106.6667,10.8167,84.20,75.20,74.44,210.00,12.00,0.00,29.83,M,6.21,M,FEW,BKN,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,92.45,VVTS 100130Z 21012KT 9999 FEW017 BKN040 29/24 Q1010 NOSIG,M
VVTS,2012-08-10 02:00,106.6667,10.8167,86.00,75.20,70.27,210.00,12.00,0.00,29.83,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,95.19,VVTS 100200Z 21012KT 9999 SCT017 30/24 Q1010 NOSIG,M
VVTS,2012-08-10 02:30,106.6667,10.8167,87.80,75.20,66.35,220.00,11.00,0.00,29.83,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,97.76,VVTS 100230Z 22011KT 9999 SCT017 31/24 Q1010 NOSIG,M
VVTS,2012-08-10 03:00,106.6667,10.8167,87.80,75.20,66.35,220.00,13.00,0.00,29.83,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,97.76,VVTS 100300Z 22013KT 9999 SCT017 31/24 Q1010 NOSIG,M
VVTS,2012-08-10 03:30,106.6667,10.8167,87.80,75.20,66.35,220.00,11.00,0.00,29.80,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,97.76,VVTS 100330Z 22011KT 190V250 9999 SCT017 31/24 Q1009 NOSIG,M
VVTS,2012-08-10 04:00,106.6667,10.8167,89.60,73.40,59.01,230.00,11.00,0.00,29.80,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,98.20,VVTS 100400Z 23011KT 190V260 9999 BKN017 32/23 Q1009 NOSIG,M
VVTS,2012-08-10 04:30,106.6667,10.8167,91.40,73.40,55.77,240.00,13.00,0.00,29.80,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,100.52,VVTS 100430Z 24013KT 9999 SCT017 33/23 Q1009 NOSIG,M
VVTS,2012-08-10 05:00,106.6667,10.8167,91.40,71.60,52.48,240.00,13.00,0.00,29.77,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,98.64,VVTS 100500Z 24013KT 210V280 9999 SCT017 33/22 Q1008 NOSIG,M
VVTS,2012-08-10 05:30,106.6667,10.8167,93.20,71.60,49.62,250.00,13.00,0.00,29.74,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,100.88,VVTS 100530Z 25013KT 9999 SCT017 34/22 Q1007 NOSIG,M
VVTS,2012-08-10 06:00,106.6667,10.8167,91.40,73.40,55.77,240.00,14.00,0.00,29.74,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,100.52,VVTS 100600Z 24014KT 9999 SCT017 33/23 Q1007 NOSIG,M
VVTS,2012-08-10 06:30,106.6667,10.8167,93.20,73.40,52.73,250.00,12.00,0.00,29.74,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,102.82,VVTS 100630Z 25012KT 9999 SCT017 34/23 Q1007 NOSIG,M
VVTS,2012-08-10 07:00,106.6667,10.8167,91.40,71.60,52.48,250.00,12.00,0.00,29.71,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,98.64,VVTS 100700Z 25012KT 9999 SCT017 33/22 Q1006 NOSIG,M
VVTS,2012-08-10 07:30,106.6667,10.8167,91.40,73.40,55.77,240.00,13.00,0.00,29.71,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,100.52,VVTS 100730Z 24013KT 210V270 9999 SCT017 33/23 Q1006 NOSIG,M
VVTS,2012-08-10 08:00,106.6667,10.8167,91.40,73.40,55.77,240.00,14.00,0.00,29.71,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,100.52,VVTS 100800Z 24014KT 9999 SCT017 33/23 Q1006 NOSIG,M
VVTS,2012-08-10 08:30,106.6667,10.8167,89.60,73.40,59.01,220.00,14.00,0.00,29.71,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,98.20,VVTS 100830Z 22014KT 9999 SCT017 32/23 Q1006 NOSIG,M
VVTS,2012-08-10 09:00,106.6667,10.8167,91.40,73.40,55.77,250.00,12.00,0.00,29.71,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,100.52,VVTS 100900Z 25012KT 9999 SCT017 33/23 Q1006 NOSIG,M
VVTS,2012-08-10 09:30,106.6667,10.8167,89.60,71.60,55.53,240.00,15.00,0.00,29.71,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,96.41,VVTS 100930Z 24015KT 9999 SCT017 32/22 Q1006 NOSIG,M
VVTS,2012-08-10 10:00,106.6667,10.8167,89.60,71.60,55.53,250.00,11.00,0.00,29.71,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,96.41,VVTS 101000Z 25011KT 9999 SCT017 32/22 Q1006 NOSIG,M
VVTS,2012-08-10 10:30,106.6667,10.8167,87.80,73.40,62.47,240.00,12.00,0.00,29.71,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,95.86,VVTS 101030Z 24012KT 9999 SCT017 31/23 Q1006 NOSIG,M
VVTS,2012-08-10 11:00,106.6667,10.8167,86.00,71.60,62.25,240.00,11.00,0.00,29.74,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,91.92,VVTS 101100Z 24011KT 9999 FEW017 30/22 Q1007 NOSIG,M
VVTS,2012-08-10 11:30,106.6667,10.8167,78.80,71.60,78.62,240.00,10.00,0.00,29.74,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,81.70,VVTS 101130Z 24010KT 9999 FEW017 26/22 Q1007 NOSIG METAR VVTS 101200Z 24014KT 9999 FEW017 26/22 Q1007 NOSIG,M
VVTS,2012-08-10 12:00,106.6667,10.8167,78.80,71.60,78.62,240.00,14.00,0.00,29.74,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,81.70,VVTS 101200Z 24014KT 9999 FEW017 26/22 Q1007 NOSIG,M
VVTS,2012-08-10 12:30,106.6667,10.8167,82.40,71.60,69.90,240.00,9.00,0.00,29.77,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,87.18,VVTS 101230Z 24009KT 9999 FEW017 28/22 Q1008 NOSIG,M
VVTS,2012-08-10 13:00,106.6667,10.8167,80.60,71.60,74.11,240.00,8.00,0.00,29.77,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,84.57,VVTS 101300Z 24008KT 9999 FEW017 27/22 Q1008 NOSIG,M
VVTS,2012-08-10 13:30,106.6667,10.8167,80.60,73.40,78.76,240.00,8.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,85.32,VVTS 101330Z 24008KT 9999 FEW017 27/23 Q1009 NOSIG,M
VVTS,2012-08-10 14:00,106.6667,10.8167,80.60,73.40,78.76,240.00,9.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,85.32,VVTS 101400Z 24009KT 9999 FEW017 27/23 Q1009 NOSIG,M
VVTS,2012-08-10 14:30,106.6667,10.8167,80.60,73.40,78.76,230.00,10.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,85.32,VVTS 101430Z 23010KT 9999 FEW017 27/23 Q1009 NOSIG,M
VVTS,2012-08-10 15:00,106.6667,10.8167,80.60,73.40,78.76,230.00,10.00,0.00,29.83,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,85.32,VVTS 101500Z 23010KT 9999 FEW017 27/23 Q1010 NOSIG,M
VVTS,2012-08-10 15:30,106.6667,10.8167,78.80,75.20,88.75,240.00,8.00,0.00,29.83,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,82.38,VVTS 101530Z 24008KT 9999 FEW017 26/24 Q1010 NOSIG,M
VVTS,2012-08-10 16:00,106.6667,10.8167,78.80,75.20,88.75,240.00,8.00,0.00,29.83,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,82.38,VVTS 101600Z 24008KT 9999 FEW017 26/24 Q1010 NOSIG,M
VVTS,2012-08-10 16:30,106.6667,10.8167,78.80,75.20,88.75,230.00,8.00,0.00,29.83,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,82.38,VVTS 101630Z 23008KT 9999 FEW017 26/24 Q1010 NOSIG,M
VVTS,2012-08-10 17:00,106.6667,10.8167,78.80,75.20,88.75,230.00,8.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,82.38,VVTS 101700Z 23008KT 9999 FEW017 26/24 Q1009 NOSIG,M
VVTS,2012-08-10 17:30,106.6667,10.8167,78.80,75.20,88.75,240.00,8.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,82.38,VVTS 101730Z 24008KT 9999 FEW017 26/24 Q1009 NOSIG,M
VVTS,2012-08-10 18:00,106.6667,10.8167,77.00,75.20,94.19,240.00,6.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,78.83,VVTS 101800Z 24006KT 9999 FEW017 25/24 Q1009 NOSIG,M
VVTS,2012-08-10 18:30,106.6667,10.8167,77.00,75.20,94.19,240.00,6.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,78.83,VVTS 101830Z 24006KT 9999 FEW017 25/24 Q1009 NOSIG,M
VVTS,2012-08-10 19:00,106.6667,10.8167,75.20,75.20,100.00,240.00,6.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,77.12,VVTS 101900Z 24006KT 9999 FEW017 24/24 Q1009 NOSIG,M
VVTS,2012-08-10 19:30,106.6667,10.8167,75.20,75.20,100.00,240.00,5.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,77.12,VVTS 101930Z 24005KT 9999 FEW017 24/24 Q1009 NOSIG,M
VVTS,2012-08-10 20:00,106.6667,10.8167,75.20,75.20,100.00,240.00,7.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,77.12,VVTS 102000Z 24007KT 9999 FEW017 24/24 Q1009 NOSIG,M
VVTS,2012-08-10 20:30,106.6667,10.8167,75.20,75.20,100.00,240.00,5.00,0.00,29.80,M,5.59,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,77.12,VVTS 102030Z 24005KT 9000 FEW017 24/24 Q1009 NOSIG,M
VVTS,2012-08-10 21:30,106.6667,10.8167,75.20,75.20,100.00,250.00,5.00,0.00,29.83,M,5.59,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,77.12,VVTS 102130Z 25005KT 9000 FEW017 24/24 Q1010 NOSIG,M
VVTS,2012-08-10 22:00,106.6667,10.8167,75.20,75.20,100.00,250.00,3.00,0.00,29.83,M,4.35,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,77.12,VVTS 102200Z 25003KT 7000 FEW017 24/24 Q1010 NOSIG,M
VVTS,2012-08-10 22:30,106.6667,10.8167,75.20,75.20,100.00,240.00,6.00,0.00,29.83,M,4.97,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,77.12,VVTS 102230Z 24006KT 8000 FEW017 24/24 Q1010 NOSIG,M
VVTS,2012-08-10 23:00,106.6667,10.8167,75.20,75.20,100.00,210.00,7.00,0.00,29.83,M,4.97,M,FEW,SCT,M,M,1700.00,4000.00,M,M,M,M,M,M,M,M,M,77.12,VVTS 102300Z 21007KT 8000 FEW017 SCT040 24/24 Q1010 NOSIG,M
