station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
VVTS,1/11/2021 10:00,106.6667,10.8167,87.8,64.4,45.88,290,5,0,29.8,M,6.21,M,SCT,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,89.33,VVTS 111000Z 29005KT 9999 SCT020 31/18 Q1009 NOSIG,M
VVTS,1/11/2021 10:30,106.6667,10.8167,86,64.4,48.58,270,5,0,29.8,M,6.21,M,SCT,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,87.49,VVTS 111030Z 27005KT 9999 SCT020 30/18 Q1009 NOSIG,M
VVTS,1/11/2021 11:00,106.6667,10.8167,84.2,64.4,51.47,270,5,0,29.83,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,85.71,VVTS 111100Z 27005KT 9999 FEW017 SCT050 29/18 Q1010 NOSIG,M
VVTS,1/11/2021 11:30,106.6667,10.8167,84.2,68,58.32,M,4,0,29.83,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,87.4,VVTS 111130Z VRB04KT 9999 FEW017 SCT050 29/20 Q1010 NOSIG,M
VVTS,1/11/2021 12:00,106.6667,10.8167,80.6,71.6,74.11,100,9,0,29.85,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,84.57,VVTS 111200Z 10009KT 070V140 9999 FEW017 SCT050 27/22 Q1011 NOSIG,M
VVTS,1/11/2021 12:30,106.6667,10.8167,80.6,69.8,69.71,100,5,0,29.88,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,83.9,VVTS 111230Z 10005KT 060V150 9999 FEW017 SCT050 27/21 Q1012 NOSIG,M
VVTS,1/11/2021 13:00,106.6667,10.8167,80.6,68,65.54,100,5,0,29.88,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,83.29,VVTS 111300Z 10005KT 070V130 9999 FEW017 SCT050 27/20 Q1012 NOSIG,M
VVTS,1/11/2021 13:30,106.6667,10.8167,80.6,60.8,50.95,20,5,0,29.88,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,81.46,VVTS 111330Z 02005KT 9999 FEW017 SCT050 27/16 Q1012 NOSIG,M
VVTS,1/11/2021 14:00,106.6667,10.8167,80.6,60.8,50.95,M,3,0,29.91,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,81.46,VVTS 111400Z VRB03KT 9999 FEW017 SCT050 27/16 Q1013 NOSIG,M
VVTS,1/11/2021 14:30,106.6667,10.8167,78.8,62.6,57.6,40,5,0,29.88,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,78.8,VVTS 111430Z 04005KT 9999 FEW017 SCT050 26/17 Q1012 NOSIG,M
VVTS,1/11/2021 15:00,106.6667,10.8167,78.8,60.8,54.05,20,5,0,29.88,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,78.8,VVTS 111500Z 02005KT 9999 FEW017 SCT050 26/16 Q1012 NOSIG,M
VVTS,1/11/2021 15:30,106.6667,10.8167,77,62.6,61.13,10,4,0,29.88,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,77,VVTS 111530Z 01004KT 9999 FEW017 25/17 Q1012 NOSIG,M
VVTS,1/11/2021 16:00,106.6667,10.8167,77,62.6,61.13,20,4,0,29.88,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,77,VVTS 111600Z 02004KT 9999 FEW017 25/17 Q1012 NOSIG,M
VVTS,1/11/2021 16:30,106.6667,10.8167,75.2,62.6,64.91,360,3,0,29.88,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,75.2,VVTS 111630Z 36003KT 9999 FEW017 24/17 Q1012 NOSIG,M
VVTS,1/11/2021 17:00,106.6667,10.8167,75.2,62.6,64.91,10,4,0,29.88,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,75.2,VVTS 111700Z 01004KT 9999 FEW017 24/17 Q1012 NOSIG,M
VVTS,1/11/2021 17:30,106.6667,10.8167,75.2,62.6,64.91,20,4,0,29.88,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,75.2,VVTS 111730Z 02004KT 330V050 9999 FEW017 24/17 Q1012 NOSIG,M
VVTS,1/11/2021 18:00,106.6667,10.8167,73.4,62.6,68.94,10,4,0,29.85,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,73.4,VVTS 111800Z 01004KT 340V050 9999 FEW017 23/17 Q1011 NOSIG,M
VVTS,1/11/2021 18:30,106.6667,10.8167,73.4,60.8,64.69,40,5,0,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.4,VVTS 111830Z 04005KT CAVOK 23/16 Q1011 NOSIG,M
VVTS,1/11/2021 19:00,106.6667,10.8167,73.4,60.8,64.69,40,5,0,29.85,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,73.4,VVTS 111900Z 04005KT 010V070 9999 FEW017 SCT050 23/16 Q1011 NOSIG,M
VVTS,1/11/2021 19:30,106.6667,10.8167,71.6,60.8,68.75,10,5,0,29.83,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,71.6,VVTS 111930Z 01005KT 9999 FEW017 SCT050 22/16 Q1010 NOSIG,M
VVTS,1/11/2021 20:00,106.6667,10.8167,71.6,60.8,68.75,10,5,0,29.85,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,71.6,VVTS 112000Z 01005KT 9999 FEW017 SCT050 22/16 Q1011 NOSIG,M
VVTS,1/11/2021 20:30,106.6667,10.8167,71.6,60.8,68.75,20,5,0,29.85,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,71.6,VVTS 112030Z 02005KT 9999 FEW017 SCT050 22/16 Q1011 NOSIG,M
VVTS,1/11/2021 21:00,106.6667,10.8167,71.6,60.8,68.75,20,4,0,29.85,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,71.6,VVTS 112100Z 02004KT 9999 FEW017 SCT050 22/16 Q1011 NOSIG,M
VVTS,1/11/2021 21:30,106.6667,10.8167,71.6,60.8,68.75,M,3,0,29.85,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,71.6,VVTS 112130Z VRB03KT 9999 FEW017 22/16 Q1011 NOSIG,M
VVTS,1/11/2021 22:00,106.6667,10.8167,69.8,60.8,73.09,10,4,0,29.85,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,69.8,VVTS 112200Z 01004KT 340V040 9999 FEW017 21/16 Q1011 NOSIG,M
VVTS,1/11/2021 22:30,106.6667,10.8167,69.8,60.8,73.09,10,6,0,29.88,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,69.8,VVTS 112230Z 01006KT 9999 FEW017 21/16 Q1012 NOSIG,M
VVTS,1/11/2021 23:00,106.6667,10.8167,69.8,60.8,73.09,20,5,0,29.88,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,69.8,VVTS 112300Z 02005KT 350V050 9999 FEW017 21/16 Q1012 NOSIG,M
VVTS,1/11/2021 23:30,106.6667,10.8167,69.8,60.8,73.09,360,5,0,29.88,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,69.8,VVTS 112330Z 36005KT 330V030 9999 FEW017 21/16 Q1012 NOSIG,M
VVTS,1/12/2021 0:00,106.6667,10.8167,69.8,60.8,73.09,360,5,0,29.91,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,69.8,VVTS 120000Z 36005KT 330V030 9999 FEW017 21/16 Q1013 NOSIG,M
VVTS,1/12/2021 0:30,106.6667,10.8167,71.6,59,64.48,360,7,0,29.91,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,71.6,VVTS 120030Z 36007KT 9999 FEW017 22/15 Q1013 NOSIG,M
VVTS,1/12/2021 1:00,106.6667,10.8167,73.4,59,60.67,10,7,0,29.91,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,73.4,VVTS 120100Z 01007KT 330V050 9999 FEW017 23/15 Q1013 NOSIG,M
VVTS,1/12/2021 1:30,106.6667,10.8167,73.4,57.2,56.88,10,8,0,29.94,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,73.4,VVTS 120130Z 01008KT 330V040 9999 FEW017 23/14 Q1014 NOSIG,M
VVTS,1/12/2021 2:00,106.6667,10.8167,75.2,59,57.12,20,7,0,29.94,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,75.2,VVTS 120200Z 02007KT 340V050 9999 FEW017 24/15 Q1014 NOSIG,M
VVTS,1/12/2021 2:30,106.6667,10.8167,77,59,53.8,20,6,0,29.91,M,6.21,M,FEW,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,77,VVTS 120230Z 02006KT 330V050 9999 FEW017 25/15 Q1013 NOSIG,M
VVTS,1/12/2021 3:00,106.6667,10.8167,78.8,59,50.69,40,6,0,29.91,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,78.8,VVTS 120300Z 04006KT 320V090 9999 FEW020 26/15 Q1013 NOSIG,M
VVTS,1/12/2021 3:30,106.6667,10.8167,80.6,59,47.79,10,6,0,29.91,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,81.11,VVTS 120330Z 01006KT 310V060 9999 FEW020 27/15 Q1013 NOSIG,M
VVTS,1/12/2021 4:00,106.6667,10.8167,82.4,59,45.07,340,9,0,29.88,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.46,VVTS 120400Z 34009KT 300V040 9999 FEW020 28/15 Q1012 NOSIG,M
VVTS,1/12/2021 4:30,106.6667,10.8167,82.4,57.2,42.25,350,7,0,29.88,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.08,VVTS 120430Z 35007KT 300V080 9999 FEW020 28/14 Q1012 NOSIG,M
VVTS,1/12/2021 5:00,106.6667,10.8167,84.2,59,42.52,350,6,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,83.92,VVTS 120500Z 35006KT 300V050 9999 FEW020 29/15 Q1011 NOSIG,M
VVTS,1/12/2021 5:30,106.6667,10.8167,84.2,59,42.52,M,5,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,83.92,VVTS 120530Z VRB05KT 9999 FEW020 29/15 Q1011 NOSIG,M
VVTS,1/12/2021 6:00,106.6667,10.8167,86,57.2,37.62,320,5,0,29.83,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,84.97,VVTS 120600Z 32005KT 270V010 9999 FEW020 30/14 Q1010 NOSIG,M
VVTS,1/12/2021 6:30,106.6667,10.8167,86,59,40.14,360,6,0,29.83,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,85.47,VVTS 120630Z 36006KT 300V040 9999 FEW020 30/15 Q1010 NOSIG,M
VVTS,1/12/2021 7:00,106.6667,10.8167,84.2,57.2,39.86,20,6,0,29.8,M,6.21,M,FEW,SCT,M,M,2000,6000,M,M,M,M,M,M,M,M,M,83.47,VVTS 120700Z 02006KT 310V050 9999 FEW020 SCT060 29/14 Q1009 NOSIG,M
VVTS,1/12/2021 7:30,106.6667,10.8167,86,59,40.14,350,5,0,29.8,M,6.21,M,FEW,SCT,M,M,2000,6000,M,M,M,M,M,M,M,M,M,85.47,VVTS 120730Z 35005KT 280V030 9999 FEW020 SCT060 30/15 Q1009 NOSIG,M
VVTS,1/12/2021 8:00,106.6667,10.8167,87.8,57.2,35.53,210,4,0,29.8,M,6.21,M,FEW,SCT,M,M,2000,6000,M,M,M,M,M,M,M,M,M,86.58,VVTS 120800Z 21004KT 110V260 9999 FEW020 SCT060 31/14 Q1009 NOSIG,M
VVTS,1/12/2021 8:30,106.6667,10.8167,86,57.2,37.62,10,8,0,29.8,M,6.21,M,FEW,SCT,M,M,2000,6000,M,M,M,M,M,M,M,M,M,84.97,VVTS 120830Z 01008KT 330V040 9999 FEW020 SCT060 30/14 Q1009 NOSIG,M
VVTS,1/12/2021 9:00,106.6667,10.8167,84.2,57.2,39.86,360,7,0,29.8,M,6.21,M,FEW,SCT,M,M,2000,6000,M,M,M,M,M,M,M,M,M,83.47,VVTS 120900Z 36007KT 330V030 9999 FEW020 SCT060 29/14 Q1009,M
VVTS,1/12/2021 9:30,106.6667,10.8167,84.2,59,42.52,330,5,0,29.8,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,83.92,VVTS 120930Z 33005KT 9999 FEW020 29/15 Q1009 NOSIG,M
VVTS,1/12/2021 10:00,106.6667,10.8167,84.2,57.2,39.86,M,3,0,29.8,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,83.47,VVTS 121000Z VRB03KT 9999 FEW020 29/14 Q1009 NOSIG,M
VVTS,1/12/2021 10:30,106.6667,10.8167,82.4,57.2,42.25,30,7,0,29.83,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.08,VVTS 121030Z 03007KT 9999 FEW020 28/14 Q1010 NOSIG,M
VVTS,1/12/2021 11:00,106.6667,10.8167,80.6,57.2,44.8,30,8,0,29.83,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,80.81,VVTS 121100Z 03008KT 9999 FEW020 27/14 Q1010 NOSIG,M
VVTS,1/12/2021 11:30,106.6667,10.8167,80.6,57.2,44.8,20,6,0,29.83,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,80.81,VVTS 121130Z 02006KT 350V050 9999 FEW020 27/14 Q1010 NOSIG,M
VVTS,1/12/2021 12:00,106.6667,10.8167,78.8,57.2,47.52,20,4,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,78.8,VVTS 121200Z 02004KT 9999 FEW020 26/14 Q1011 NOSIG,M
VVTS,1/12/2021 12:30,106.6667,10.8167,78.8,57.2,47.52,M,3,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,78.8,VVTS 121230Z VRB03KT 9999 FEW020 26/14 Q1011 NOSIG,M
VVTS,1/12/2021 13:00,106.6667,10.8167,78.8,57.2,47.52,60,4,0,29.88,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,78.8,VVTS 121300Z 06004KT 020V100 9999 FEW020 26/14 Q1012 NOSIG,M
VVTS,1/12/2021 13:30,106.6667,10.8167,77,57.2,50.43,10,5,0,29.88,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,77,VVTS 121330Z 01005KT 330V040 9999 FEW020 25/14 Q1012 NOSIG,M
VVTS,1/12/2021 14:00,106.6667,10.8167,77,57.2,50.43,10,7,0,29.88,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,77,VVTS 121400Z 01007KT 9999 FEW020 25/14 Q1012 NOSIG,M
VVTS,1/12/2021 14:30,106.6667,10.8167,75.2,57.2,53.55,20,7,0,29.88,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,75.2,VVTS 121430Z 02007KT 9999 FEW020 24/14 Q1012 NOSIG,M
VVTS,1/12/2021 15:00,106.6667,10.8167,73.4,57.2,56.88,360,7,0,29.88,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,73.4,VVTS 121500Z 36007KT 9999 FEW020 23/14 Q1012 NOSIG,M
VVTS,1/12/2021 15:30,106.6667,10.8167,73.4,57.2,56.88,360,5,0,29.88,M,6.21,M,FEW,SCT,M,M,2000,5000,M,M,M,M,M,M,M,M,M,73.4,VVTS 121530Z 36005KT 330V040 9999 FEW020 SCT050 23/14 Q1012 NOSIG,M
VVTS,1/12/2021 16:00,106.6667,10.8167,73.4,57.2,56.88,360,7,0,29.88,M,6.21,M,FEW,SCT,M,M,2000,5000,M,M,M,M,M,M,M,M,M,73.4,VVTS 121600Z 36007KT 9999 FEW020 SCT050 23/14 Q1012 NOSIG,M
VVTS,1/12/2021 16:30,106.6667,10.8167,71.6,57.2,60.44,350,4,0,29.88,M,6.21,M,FEW,SCT,M,M,2000,5000,M,M,M,M,M,M,M,M,M,71.6,VVTS 121630Z 35004KT 330V050 9999 FEW020 SCT050 22/14 Q1012 NOSIG,M
VVTS,1/12/2021 17:00,106.6667,10.8167,71.6,57.2,60.44,10,5,0,29.88,M,6.21,M,FEW,SCT,M,M,2000,5000,M,M,M,M,M,M,M,M,M,71.6,VVTS 121700Z 01005KT 330V040 9999 FEW020 SCT050 22/14 Q1012 NOSIG,M
VVTS,1/12/2021 17:30,106.6667,10.8167,69.8,59,68.55,M,3,0,29.88,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,69.8,VVTS 121730Z VRB03KT 9999 FEW020 21/15 Q1012 NOSIG,M
VVTS,1/12/2021 18:00,106.6667,10.8167,69.8,57.2,64.26,M,3,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,69.8,VVTS 121800Z VRB03KT 9999 FEW020 21/14 Q1011 NOSIG,M
VVTS,1/12/2021 18:30,106.6667,10.8167,68,57.2,68.35,M,3,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,68,VVTS 121830Z VRB03KT 9999 FEW020 20/14 Q1011 NOSIG,M
VVTS,1/12/2021 19:00,106.6667,10.8167,68,57.2,68.35,330,4,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,68,VVTS 121900Z 33004KT 9999 FEW020 20/14 Q1011 NOSIG,M
VVTS,1/12/2021 19:30,106.6667,10.8167,68,59,72.92,340,4,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,68,VVTS 121930Z 34004KT 310V010 9999 FEW020 20/15 Q1011 NOSIG,M
VVTS,1/12/2021 20:00,106.6667,10.8167,66.2,59,77.6,320,3,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,66.2,VVTS 122000Z 32003KT 9999 FEW020 19/15 Q1011 NOSIG,M
VVTS,1/12/2021 20:30,106.6667,10.8167,66.2,59,77.6,300,4,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,66.2,VVTS 122030Z 30004KT 9999 FEW020 19/15 Q1011 NOSIG,M
VVTS,1/12/2021 21:00,106.6667,10.8167,66.2,59,77.6,320,4,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,66.2,VVTS 122100Z 32004KT 9999 FEW020 19/15 Q1011 NOSIG,M
VVTS,1/12/2021 21:30,106.6667,10.8167,66.2,59,77.6,330,3,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,66.2,VVTS 122130Z 33003KT 9999 FEW020 19/15 Q1011 NOSIG,M
VVTS,1/12/2021 22:00,106.6667,10.8167,66.2,59,77.6,M,3,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,66.2,VVTS 122200Z VRB03KT 9999 FEW020 19/15 Q1011 NOSIG,M
VVTS,1/12/2021 22:30,106.6667,10.8167,66.2,59,77.6,M,2,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,66.2,VVTS 122230Z VRB02KT 9999 FEW020 19/15 Q1011 NOSIG,M
VVTS,1/12/2021 23:00,106.6667,10.8167,66.2,59,77.6,M,3,0,29.88,M,6.21,M,SCT,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,66.2,VVTS 122300Z VRB03KT 9999 SCT020 19/15 Q1012 NOSIG,M
VVTS,1/12/2021 23:30,106.6667,10.8167,66.2,59,77.6,10,4,0,29.88,M,6.21,M,BKN,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,66.2,VVTS 122330Z 01004KT 340V060 9999 BKN017 19/15 Q1012 NOSIG,M
VVTS,1/13/2021 0:00,106.6667,10.8167,68,57.2,68.35,30,4,0,29.91,M,6.21,M,BKN,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,68,VVTS 130000Z 03004KT 9999 BKN017 20/14 Q1013 NOSIG,M
VVTS,1/13/2021 0:30,106.6667,10.8167,68,59,72.92,M,3,0,29.91,M,6.21,M,BKN,M,M,M,1700,M,M,M,M,M,M,M,M,M,M,68,VVTS 130030Z VRB03KT 9999 BKN017 20/15 Q1013 NOSIG,M
VVTS,1/13/2021 1:00,106.6667,10.8167,69.8,59,68.55,M,1,0,29.94,M,6.21,M,SCT,BKN,M,M,1700,5000,M,M,M,M,M,M,M,M,M,69.8,VVTS 130100Z VRB01KT 9999 SCT017 BKN050 21/15 Q1014 NOSIG,M
VVTS,1/13/2021 1:30,106.6667,10.8167,71.6,59,64.48,M,2,0,29.94,M,6.21,M,FEW,BKN,M,M,1700,5000,M,M,M,M,M,M,M,M,M,71.6,VVTS 130130Z VRB02KT 9999 FEW017 BKN050 22/15 Q1014 NOSIG,M
VVTS,1/13/2021 2:00,106.6667,10.8167,73.4,59,60.67,M,1,0,29.94,M,6.21,M,FEW,BKN,M,M,1700,5000,M,M,M,M,M,M,M,M,M,73.4,VVTS 130200Z VRB01KT 9999 FEW017 BKN050 23/15 Q1014 NOSIG,M
VVTS,1/13/2021 2:30,106.6667,10.8167,73.4,59,60.67,M,2,0,29.94,M,6.21,M,FEW,BKN,M,M,1700,5000,M,M,M,M,M,M,M,M,M,73.4,VVTS 130230Z VRB02KT 9999 FEW017 BKN050 23/15 Q1014 NOSIG,M
VVTS,1/13/2021 3:00,106.6667,10.8167,75.2,59,57.12,M,2,0,29.94,M,6.21,M,FEW,BKN,M,M,1700,5000,M,M,M,M,M,M,M,M,M,75.2,VVTS 130300Z VRB02KT 9999 FEW017 BKN050 24/15 Q1014 NOSIG,M
VVTS,1/13/2021 3:30,106.6667,10.8167,77,57.2,50.43,M,2,0,29.91,M,6.21,M,FEW,SCT,M,M,1700,5000,M,M,M,M,M,M,M,M,M,77,VVTS 130330Z VRB02KT 9999 FEW017 SCT050 25/14 Q1013 NOSIG,M
VVTS,1/13/2021 4:00,106.6667,10.8167,77,57.2,50.43,M,3,0,29.91,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,77,VVTS 130400Z VRB03KT 9999 FEW020 25/14 Q1013 NOSIG,M
VVTS,1/13/2021 4:30,106.6667,10.8167,80.6,57.2,44.8,M,2,0,29.91,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,80.81,VVTS 130430Z VRB02KT 9999 FEW020 27/14 Q1013 NOSIG,M
VVTS,1/13/2021 5:00,106.6667,10.8167,80.6,59,47.79,M,3,0,29.88,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,81.11,VVTS 130500Z VRB03KT 9999 R25L/1700VP2000N FEW020 27/15 Q1012 NOSIG,M
VVTS,1/13/2021 5:30,106.6667,10.8167,82.4,59,45.07,M,3,0,29.88,M,5.59,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.46,VVTS 130530Z VRB03KT 9000 FEW020 28/15 Q1012 NOSIG,M
VVTS,1/13/2021 6:00,106.6667,10.8167,82.4,59,45.07,M,3,0,29.85,M,5.59,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.46,VVTS 130600Z VRB03KT 9000 FEW020 28/15 Q1011 NOSIG,M
VVTS,1/13/2021 6:30,106.6667,10.8167,82.4,60.8,48.05,310,5,0,29.85,M,4.97,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.9,VVTS 130630Z 31005KT 260V030 8000 FEW020 28/16 Q1011 NOSIG,M
VVTS,1/13/2021 7:00,106.6667,10.8167,82.4,60.8,48.05,290,7,0,29.85,M,4.97,M,SCT,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.9,VVTS 130700Z 29007KT 240V320 8000 SCT020 28/16 Q1011 NOSIG,M
VVTS,1/13/2021 7:30,106.6667,10.8167,82.4,60.8,48.05,300,6,0,29.83,M,4.97,M,SCT,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.9,VVTS 130730Z 30006KT 250V360 8000 SCT020 28/16 Q1010 NOSIG,M
VVTS,1/13/2021 8:00,106.6667,10.8167,82.4,60.8,48.05,280,7,0,29.83,M,4.97,M,SCT,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.9,VVTS 130800Z 28007KT 250V330 8000 SCT020 28/16 Q1010 NOSIG,M
VVTS,1/13/2021 8:30,106.6667,10.8167,82.4,60.8,48.05,280,7,0,29.83,M,6.21,M,SCT,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.9,VVTS 130830Z 28007KT 240V320 9999 SCT020 28/16 Q1010 NOSIG,M
VVTS,1/13/2021 9:00,106.6667,10.8167,82.4,60.8,48.05,320,7,0,29.83,M,6.21,M,SCT,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,82.9,VVTS 130900Z 32007KT 270V360 9999 SCT020 28/16 Q1010 NOSIG,M
VVTS,1/13/2021 9:30,106.6667,10.8167,80.6,60.8,50.95,300,7,0,29.83,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,81.46,VVTS 130930Z 30007KT 270V340 9999 FEW020 27/16 Q1010 NOSIG,M
VVTS,1/13/2021 10:00,106.6667,10.8167,80.6,60.8,50.95,270,8,0,29.83,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,81.46,VVTS 131000Z 27008KT 9999 FEW020 27/16 Q1010 NOSIG,M
VVTS,1/13/2021 10:30,106.6667,10.8167,78.8,60.8,54.05,280,7,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,78.8,VVTS 131030Z 28007KT 9999 FEW020 26/16 Q1011 NOSIG,M
VVTS,1/13/2021 11:00,106.6667,10.8167,78.8,60.8,54.05,270,7,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,78.8,VVTS 131100Z 27007KT 9999 FEW020 26/16 Q1011 NOSIG,M
VVTS,1/13/2021 11:30,106.6667,10.8167,77,60.8,57.36,280,5,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,77,VVTS 131130Z 28005KT 9999 FEW020 25/16 Q1011 NOSIG,M
VVTS,1/13/2021 12:00,106.6667,10.8167,77,62.6,61.13,280,4,0,29.85,M,6.21,M,FEW,M,M,M,2000,M,M,M,M,M,M,M,M,M,M,77,VVTS 131200Z 28004KT 9999 FEW020 25/17 Q1011 NOSIG,M
